,Date,Season,Year,Month,Holiday,Week_day,Working_day,Weather,Temperature,FeelTemp,Humidity,Wind_speed,Casual_users,Registered_users,Total_users,Casual_ratio,Registered_ratio
322,2011-11-19,Winter,0,11,0,Saturday,0,Good(clear or cloudy),0.329167,0.32448299999999997,0.502083,0.224496,943,2720,3663,0.25743925743925744,0.7425607425607426
323,2011-11-20,Winter,0,11,0,Sunday,0,Normal(mist or/and cloudy),0.463333,0.457058,0.6845829999999999,0.18595,787,2733,3520,0.22357954545454545,0.7764204545454545
324,2011-11-21,Winter,0,11,0,Monday,1,"Lightly bad(light snow, rain, thunderstorm)",0.4475,0.445062,0.91,0.138054,220,2545,2765,0.07956600361663653,0.9204339963833634
325,2011-11-22,Winter,0,11,0,Tuesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.416667,0.421696,0.9625,0.11879200000000001,69,1538,1607,0.042937149968886125,0.9570628500311139
326,2011-11-23,Winter,0,11,0,Wednesday,1,Normal(mist or/and cloudy),0.440833,0.430537,0.757917,0.335825,112,2454,2566,0.043647700701480906,0.9563522992985191
327,2011-11-24,Winter,0,11,1,Thursday,0,Good(clear or cloudy),0.37333299999999997,0.372471,0.549167,0.167304,560,935,1495,0.3745819397993311,0.6254180602006689
328,2011-11-25,Winter,0,11,0,Friday,1,Good(clear or cloudy),0.375,0.380671,0.64375,0.0988958,1095,1697,2792,0.3921919770773639,0.6078080229226361
329,2011-11-26,Winter,0,11,0,Saturday,0,Good(clear or cloudy),0.375833,0.385087,0.681667,0.0684208,1249,1819,3068,0.4071056062581486,0.5928943937418514
330,2011-11-27,Winter,0,11,0,Sunday,0,Good(clear or cloudy),0.459167,0.4558,0.698333,0.208954,810,2261,3071,0.2637577336372517,0.7362422663627483
331,2011-11-28,Winter,0,11,0,Monday,1,Good(clear or cloudy),0.503478,0.490122,0.743043,0.142122,253,3614,3867,0.06542539436255496,0.9345746056374451
332,2011-11-29,Winter,0,11,0,Tuesday,1,Normal(mist or/and cloudy),0.458333,0.451375,0.830833,0.258092,96,2818,2914,0.032944406314344546,0.9670555936856554
333,2011-11-30,Winter,0,11,0,Wednesday,1,Good(clear or cloudy),0.325,0.311221,0.613333,0.271158,188,3425,3613,0.05203432050927207,0.947965679490728
334,2011-12-01,Winter,0,12,0,Thursday,1,Good(clear or cloudy),0.3125,0.305554,0.524583,0.220158,182,3545,3727,0.04883284142742152,0.9511671585725785
335,2011-12-02,Winter,0,12,0,Friday,1,Good(clear or cloudy),0.31416700000000003,0.331433,0.625833,0.100754,268,3672,3940,0.06802030456852792,0.9319796954314721
336,2011-12-03,Winter,0,12,0,Saturday,0,Good(clear or cloudy),0.299167,0.310604,0.612917,0.0957833,706,2908,3614,0.1953514111787493,0.8046485888212507
337,2011-12-04,Winter,0,12,0,Sunday,0,Good(clear or cloudy),0.330833,0.3491,0.775833,0.08395830000000001,634,2851,3485,0.181922525107604,0.818077474892396
338,2011-12-05,Winter,0,12,0,Monday,1,Normal(mist or/and cloudy),0.385833,0.393925,0.827083,0.06220830000000001,233,3578,3811,0.06113880871162425,0.9388611912883758
339,2011-12-06,Winter,0,12,0,Tuesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.4625,0.4564,0.949583,0.23258299999999998,126,2468,2594,0.04857363145720894,0.9514263685427911
340,2011-12-07,Winter,0,12,0,Wednesday,1,"Lightly bad(light snow, rain, thunderstorm)",0.41,0.400246,0.970417,0.266175,50,655,705,0.07092198581560284,0.9290780141843972
341,2011-12-08,Winter,0,12,0,Thursday,1,Good(clear or cloudy),0.265833,0.256938,0.58,0.240058,150,3172,3322,0.04515352197471403,0.954846478025286
342,2011-12-09,Winter,0,12,0,Friday,1,Good(clear or cloudy),0.290833,0.317542,0.695833,0.08271669999999999,261,3359,3620,0.07209944751381216,0.9279005524861879
343,2011-12-10,Winter,0,12,0,Saturday,0,Good(clear or cloudy),0.275,0.266412,0.5075,0.233221,502,2688,3190,0.1573667711598746,0.8426332288401254
344,2011-12-11,Winter,0,12,0,Sunday,0,Good(clear or cloudy),0.220833,0.253154,0.49,0.0665417,377,2366,2743,0.13744075829383887,0.8625592417061612
345,2011-12-12,Winter,0,12,0,Monday,1,Good(clear or cloudy),0.238333,0.270196,0.670833,0.06345,143,3167,3310,0.043202416918429,0.956797583081571
346,2011-12-13,Winter,0,12,0,Tuesday,1,Good(clear or cloudy),0.2825,0.301138,0.59,0.14055,155,3368,3523,0.043996593812091964,0.956003406187908
347,2011-12-14,Winter,0,12,0,Wednesday,1,Normal(mist or/and cloudy),0.3175,0.338362,0.66375,0.06095830000000001,178,3562,3740,0.04759358288770053,0.9524064171122995
348,2011-12-15,Winter,0,12,0,Thursday,1,Normal(mist or/and cloudy),0.4225,0.41223699999999996,0.634167,0.268042,181,3528,3709,0.048800215691561066,0.9511997843084389
349,2011-12-16,Winter,0,12,0,Friday,1,Normal(mist or/and cloudy),0.375,0.359825,0.500417,0.260575,178,3399,3577,0.04976237070170534,0.9502376292982947
350,2011-12-17,Winter,0,12,0,Saturday,0,Normal(mist or/and cloudy),0.258333,0.249371,0.560833,0.243167,275,2464,2739,0.10040160642570281,0.8995983935742972
351,2011-12-18,Winter,0,12,0,Sunday,0,Good(clear or cloudy),0.238333,0.245579,0.58625,0.16977899999999999,220,2211,2431,0.09049773755656108,0.9095022624434389
352,2011-12-19,Winter,0,12,0,Monday,1,Good(clear or cloudy),0.276667,0.280933,0.6375,0.172896,260,3143,3403,0.07640317367029092,0.9235968263297091
353,2011-12-20,Winter,0,12,0,Tuesday,1,Normal(mist or/and cloudy),0.385833,0.396454,0.595417,0.06157080000000001,216,3534,3750,0.0576,0.9424
354,2011-12-21,Spring,0,12,0,Wednesday,1,Normal(mist or/and cloudy),0.428333,0.428017,0.858333,0.2214,107,2553,2660,0.040225563909774435,0.9597744360902256
355,2011-12-22,Spring,0,12,0,Thursday,1,Normal(mist or/and cloudy),0.423333,0.426121,0.7575,0.047275,227,2841,3068,0.07398956975228162,0.9260104302477183
356,2011-12-23,Spring,0,12,0,Friday,1,Good(clear or cloudy),0.37333299999999997,0.377513,0.68625,0.274246,163,2046,2209,0.07378904481665913,0.9262109551833408
357,2011-12-24,Spring,0,12,0,Saturday,0,Good(clear or cloudy),0.3025,0.299242,0.5425,0.190304,155,856,1011,0.1533135509396637,0.8466864490603363
358,2011-12-25,Spring,0,12,0,Sunday,0,Good(clear or cloudy),0.274783,0.279961,0.681304,0.155091,303,451,754,0.40185676392572944,0.5981432360742706
359,2011-12-26,Spring,0,12,1,Monday,0,Good(clear or cloudy),0.321739,0.315535,0.506957,0.239465,430,887,1317,0.32649962034927865,0.6735003796507213
360,2011-12-27,Spring,0,12,0,Tuesday,1,Normal(mist or/and cloudy),0.325,0.327633,0.7625,0.18845,103,1059,1162,0.08864027538726334,0.9113597246127366
361,2011-12-28,Spring,0,12,0,Wednesday,1,Good(clear or cloudy),0.29913,0.279974,0.503913,0.29396100000000003,255,2047,2302,0.1107732406602954,0.8892267593397046
362,2011-12-29,Spring,0,12,0,Thursday,1,Good(clear or cloudy),0.248333,0.263892,0.574167,0.11941199999999999,254,2169,2423,0.10482872472141973,0.8951712752785803
363,2011-12-30,Spring,0,12,0,Friday,1,Good(clear or cloudy),0.311667,0.318812,0.636667,0.13433699999999998,491,2508,2999,0.16372124041347116,0.8362787595865289
364,2011-12-31,Spring,0,12,0,Saturday,0,Good(clear or cloudy),0.41,0.414121,0.615833,0.220154,665,1820,2485,0.2676056338028169,0.7323943661971831
365,2012-01-01,Spring,1,1,0,Sunday,0,Good(clear or cloudy),0.37,0.375621,0.6925,0.192167,686,1608,2294,0.2990409764603313,0.7009590235396687
366,2012-01-02,Spring,1,1,1,Monday,0,Good(clear or cloudy),0.273043,0.252304,0.381304,0.329665,244,1707,1951,0.12506406970784215,0.8749359302921579
367,2012-01-03,Spring,1,1,0,Tuesday,1,Good(clear or cloudy),0.15,0.126275,0.44125,0.365671,89,2147,2236,0.03980322003577817,0.9601967799642218
368,2012-01-04,Spring,1,1,0,Wednesday,1,Normal(mist or/and cloudy),0.1075,0.11933699999999998,0.414583,0.1847,95,2273,2368,0.04011824324324324,0.9598817567567568
369,2012-01-05,Spring,1,1,0,Thursday,1,Good(clear or cloudy),0.265833,0.278412,0.524167,0.129987,140,3132,3272,0.042787286063569685,0.9572127139364304
370,2012-01-06,Spring,1,1,0,Friday,1,Good(clear or cloudy),0.334167,0.340267,0.542083,0.167908,307,3791,4098,0.0749145924841386,0.9250854075158614
371,2012-01-07,Spring,1,1,0,Saturday,0,Good(clear or cloudy),0.393333,0.390779,0.531667,0.174758,1070,3451,4521,0.23667330236673303,0.763326697633267
372,2012-01-08,Spring,1,1,0,Sunday,0,Good(clear or cloudy),0.3375,0.340258,0.465,0.19154200000000002,599,2826,3425,0.17489051094890512,0.8251094890510949
373,2012-01-09,Spring,1,1,0,Monday,1,Normal(mist or/and cloudy),0.224167,0.247479,0.701667,0.0989,106,2270,2376,0.04461279461279461,0.9553872053872053
374,2012-01-10,Spring,1,1,0,Tuesday,1,Good(clear or cloudy),0.308696,0.318826,0.646522,0.187552,173,3425,3598,0.048082267926625906,0.951917732073374
375,2012-01-11,Spring,1,1,0,Wednesday,1,Normal(mist or/and cloudy),0.274167,0.282821,0.8475,0.131221,92,2085,2177,0.042259990813045475,0.9577400091869546
376,2012-01-12,Spring,1,1,0,Thursday,1,Normal(mist or/and cloudy),0.3825,0.381938,0.802917,0.18096700000000002,269,3828,4097,0.06565779838906517,0.9343422016109348
377,2012-01-13,Spring,1,1,0,Friday,1,Good(clear or cloudy),0.274167,0.249362,0.5075,0.378108,174,3040,3214,0.054138145612943375,0.9458618543870566
378,2012-01-14,Spring,1,1,0,Saturday,0,Good(clear or cloudy),0.18,0.183087,0.4575,0.187183,333,2160,2493,0.13357400722021662,0.8664259927797834
379,2012-01-15,Spring,1,1,0,Sunday,0,Good(clear or cloudy),0.166667,0.161625,0.419167,0.251258,284,2027,2311,0.12289052358286456,0.8771094764171354
380,2012-01-16,Spring,1,1,1,Monday,0,Good(clear or cloudy),0.19,0.190663,0.5225,0.23135799999999998,217,2081,2298,0.09442993907745866,0.9055700609225413
381,2012-01-17,Spring,1,1,0,Tuesday,1,Normal(mist or/and cloudy),0.37304299999999996,0.36427800000000005,0.716087,0.34913,127,2808,2935,0.043270868824531517,0.9567291311754685
382,2012-01-18,Spring,1,1,0,Wednesday,1,Good(clear or cloudy),0.303333,0.275254,0.443333,0.415429,109,3267,3376,0.032286729857819906,0.9677132701421801
383,2012-01-19,Spring,1,1,0,Thursday,1,Good(clear or cloudy),0.19,0.190038,0.4975,0.220158,130,3162,3292,0.03948967193195626,0.9605103280680437
384,2012-01-20,Spring,1,1,0,Friday,1,Normal(mist or/and cloudy),0.2175,0.220958,0.45,0.20275,115,3048,3163,0.03635788808093582,0.9636421119190641
385,2012-01-21,Spring,1,1,0,Saturday,0,Normal(mist or/and cloudy),0.173333,0.174875,0.83125,0.222642,67,1234,1301,0.05149884704073789,0.9485011529592621
386,2012-01-22,Spring,1,1,0,Sunday,0,Normal(mist or/and cloudy),0.1625,0.16225,0.79625,0.199638,196,1781,1977,0.09914011127971674,0.9008598887202832
387,2012-01-23,Spring,1,1,0,Monday,1,Normal(mist or/and cloudy),0.218333,0.243058,0.91125,0.11070799999999999,145,2287,2432,0.05962171052631579,0.9403782894736842
388,2012-01-24,Spring,1,1,0,Tuesday,1,Good(clear or cloudy),0.3425,0.349108,0.835833,0.123767,439,3900,4339,0.10117538603364831,0.8988246139663517
389,2012-01-25,Spring,1,1,0,Wednesday,1,Good(clear or cloudy),0.294167,0.294821,0.64375,0.161071,467,3803,4270,0.10936768149882904,0.890632318501171
390,2012-01-26,Spring,1,1,0,Thursday,1,Normal(mist or/and cloudy),0.341667,0.35605,0.769583,0.07339580000000001,244,3831,4075,0.059877300613496935,0.9401226993865031
391,2012-01-27,Spring,1,1,0,Friday,1,Normal(mist or/and cloudy),0.425,0.415383,0.74125,0.342667,269,3187,3456,0.07783564814814815,0.9221643518518519
392,2012-01-28,Spring,1,1,0,Saturday,0,Good(clear or cloudy),0.315833,0.326379,0.543333,0.210829,775,3248,4023,0.19264230673626648,0.8073576932637335
393,2012-01-29,Spring,1,1,0,Sunday,0,Good(clear or cloudy),0.2825,0.272721,0.31125,0.24005,558,2685,3243,0.17206290471785385,0.8279370952821462
394,2012-01-30,Spring,1,1,0,Monday,1,Good(clear or cloudy),0.269167,0.262625,0.400833,0.215792,126,3498,3624,0.0347682119205298,0.9652317880794702
395,2012-01-31,Spring,1,1,0,Tuesday,1,Good(clear or cloudy),0.39,0.381317,0.416667,0.261817,324,4185,4509,0.0718562874251497,0.9281437125748503
396,2012-02-01,Spring,1,2,0,Wednesday,1,Good(clear or cloudy),0.469167,0.466538,0.507917,0.189067,304,4275,4579,0.06639004149377593,0.9336099585062241
397,2012-02-02,Spring,1,2,0,Thursday,1,Normal(mist or/and cloudy),0.399167,0.398971,0.672917,0.187187,190,3571,3761,0.050518479127891515,0.9494815208721085
398,2012-02-03,Spring,1,2,0,Friday,1,Good(clear or cloudy),0.313333,0.309346,0.526667,0.17849600000000002,310,3841,4151,0.07468079980727535,0.9253192001927246
399,2012-02-04,Spring,1,2,0,Saturday,0,Normal(mist or/and cloudy),0.264167,0.272725,0.779583,0.121896,384,2448,2832,0.13559322033898305,0.864406779661017
400,2012-02-05,Spring,1,2,0,Sunday,0,Normal(mist or/and cloudy),0.265833,0.264521,0.687917,0.175996,318,2629,2947,0.10790634543603665,0.8920936545639634
401,2012-02-06,Spring,1,2,0,Monday,1,Good(clear or cloudy),0.282609,0.296426,0.622174,0.1538,206,3578,3784,0.054439746300211415,0.9455602536997886
402,2012-02-07,Spring,1,2,0,Tuesday,1,Good(clear or cloudy),0.354167,0.361104,0.49625,0.147379,199,4176,4375,0.04548571428571429,0.9545142857142858
403,2012-02-08,Spring,1,2,0,Wednesday,1,Normal(mist or/and cloudy),0.25666700000000003,0.266421,0.722917,0.133721,109,2693,2802,0.03890078515346181,0.9610992148465382
404,2012-02-09,Spring,1,2,0,Thursday,1,Good(clear or cloudy),0.265,0.261988,0.562083,0.194037,163,3667,3830,0.04255874673629243,0.9574412532637075
405,2012-02-10,Spring,1,2,0,Friday,1,Normal(mist or/and cloudy),0.280833,0.293558,0.54,0.11692899999999999,227,3604,3831,0.059253458626990343,0.9407465413730096
406,2012-02-11,Spring,1,2,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.224167,0.210867,0.73125,0.289796,192,1977,2169,0.08852005532503458,0.9114799446749654
407,2012-02-12,Spring,1,2,0,Sunday,0,Good(clear or cloudy),0.1275,0.101658,0.46458299999999997,0.40921199999999996,73,1456,1529,0.04774362328319163,0.9522563767168084
408,2012-02-13,Spring,1,2,0,Monday,1,Good(clear or cloudy),0.2225,0.227913,0.41125,0.167283,94,3328,3422,0.027469316189362946,0.972530683810637
409,2012-02-14,Spring,1,2,0,Tuesday,1,Normal(mist or/and cloudy),0.31916700000000003,0.333946,0.50875,0.141179,135,3787,3922,0.03442121366649668,0.9655787863335034
410,2012-02-15,Spring,1,2,0,Wednesday,1,Good(clear or cloudy),0.348333,0.35162899999999997,0.53125,0.1816,141,4028,4169,0.03382106020628448,0.9661789397937155
411,2012-02-16,Spring,1,2,0,Thursday,1,Normal(mist or/and cloudy),0.31666700000000003,0.330162,0.7529170000000001,0.091425,74,2931,3005,0.024625623960066557,0.9753743760399335
412,2012-02-17,Spring,1,2,0,Friday,1,Good(clear or cloudy),0.343333,0.35162899999999997,0.634583,0.205846,349,3805,4154,0.08401540683678382,0.9159845931632162
413,2012-02-18,Spring,1,2,0,Saturday,0,Good(clear or cloudy),0.346667,0.355425,0.534583,0.190929,1435,2883,4318,0.3323297823066234,0.6676702176933765
414,2012-02-19,Spring,1,2,0,Sunday,0,Normal(mist or/and cloudy),0.28,0.265788,0.515833,0.253112,618,2071,2689,0.2298252138341391,0.7701747861658609
415,2012-02-20,Spring,1,2,1,Monday,0,Good(clear or cloudy),0.28,0.273391,0.507826,0.22908299999999998,502,2627,3129,0.16043464365612017,0.8395653563438799
416,2012-02-21,Spring,1,2,0,Tuesday,1,Good(clear or cloudy),0.287826,0.295113,0.594348,0.205717,163,3614,3777,0.04315594387079693,0.9568440561292031
417,2012-02-22,Spring,1,2,0,Wednesday,1,Good(clear or cloudy),0.395833,0.392667,0.567917,0.234471,394,4379,4773,0.08254766394301279,0.9174523360569872
418,2012-02-23,Spring,1,2,0,Thursday,1,Good(clear or cloudy),0.454167,0.444446,0.554583,0.190913,516,4546,5062,0.10193599367838799,0.898064006321612
419,2012-02-24,Spring,1,2,0,Friday,1,Normal(mist or/and cloudy),0.4075,0.41097100000000003,0.7375,0.237567,246,3241,3487,0.07054774878118726,0.9294522512188127
420,2012-02-25,Spring,1,2,0,Saturday,0,Good(clear or cloudy),0.290833,0.255675,0.395833,0.421642,317,2415,2732,0.11603221083455344,0.8839677891654466
421,2012-02-26,Spring,1,2,0,Sunday,0,Good(clear or cloudy),0.279167,0.268308,0.41,0.205229,515,2874,3389,0.1519622307465329,0.8480377692534671
422,2012-02-27,Spring,1,2,0,Monday,1,Good(clear or cloudy),0.366667,0.357954,0.490833,0.26803299999999997,253,4069,4322,0.05853771402128644,0.9414622859787135
423,2012-02-28,Spring,1,2,0,Tuesday,1,Good(clear or cloudy),0.359167,0.353525,0.395833,0.193417,229,4134,4363,0.0524868209947284,0.9475131790052717
424,2012-02-29,Spring,1,2,0,Wednesday,1,Normal(mist or/and cloudy),0.344348,0.34847,0.804783,0.179117,65,1769,1834,0.03544165757906216,0.9645583424209379
425,2012-03-01,Spring,1,3,0,Thursday,1,Good(clear or cloudy),0.485833,0.475371,0.615417,0.226987,325,4665,4990,0.06513026052104208,0.9348697394789579
426,2012-03-02,Spring,1,3,0,Friday,1,Normal(mist or/and cloudy),0.353333,0.359842,0.657083,0.144904,246,2948,3194,0.07701941139636818,0.9229805886036319
427,2012-03-03,Spring,1,3,0,Saturday,0,Normal(mist or/and cloudy),0.414167,0.413492,0.62125,0.161079,956,3110,4066,0.23512051155927202,0.764879488440728
428,2012-03-04,Spring,1,3,0,Sunday,0,Good(clear or cloudy),0.325833,0.303021,0.403333,0.334571,710,2713,3423,0.20742039146947122,0.7925796085305288
429,2012-03-05,Spring,1,3,0,Monday,1,Good(clear or cloudy),0.243333,0.241171,0.50625,0.228858,203,3130,3333,0.06090609060906091,0.9390939093909391
430,2012-03-06,Spring,1,3,0,Tuesday,1,Good(clear or cloudy),0.258333,0.255042,0.456667,0.200875,221,3735,3956,0.055864509605662284,0.9441354903943378
431,2012-03-07,Spring,1,3,0,Wednesday,1,Good(clear or cloudy),0.404167,0.3851,0.513333,0.345779,432,4484,4916,0.08787632221318145,0.9121236777868186
432,2012-03-08,Spring,1,3,0,Thursday,1,Good(clear or cloudy),0.5275,0.524604,0.5675,0.441563,486,4896,5382,0.0903010033444816,0.9096989966555183
433,2012-03-09,Spring,1,3,0,Friday,1,Normal(mist or/and cloudy),0.410833,0.397083,0.407083,0.4148,447,4122,4569,0.09783322390019698,0.902166776099803
434,2012-03-10,Spring,1,3,0,Saturday,0,Good(clear or cloudy),0.2875,0.277767,0.35041700000000003,0.22575,968,3150,4118,0.23506556580864496,0.764934434191355
435,2012-03-11,Spring,1,3,0,Sunday,0,Good(clear or cloudy),0.361739,0.35967,0.47695699999999996,0.22258699999999998,1658,3253,4911,0.33760944817756056,0.6623905518224394
436,2012-03-12,Spring,1,3,0,Monday,1,Good(clear or cloudy),0.466667,0.459592,0.489167,0.207713,838,4460,5298,0.15817289543223859,0.8418271045677614
437,2012-03-13,Spring,1,3,0,Tuesday,1,Good(clear or cloudy),0.565,0.542929,0.6175,0.23695,762,5085,5847,0.13032324268855824,0.8696767573114418
438,2012-03-14,Spring,1,3,0,Wednesday,1,Good(clear or cloudy),0.5725,0.548617,0.507083,0.11506199999999998,997,5315,6312,0.1579531051964512,0.8420468948035488
439,2012-03-15,Spring,1,3,0,Thursday,1,Good(clear or cloudy),0.5575,0.532825,0.579583,0.149883,1005,5187,6192,0.1623062015503876,0.8376937984496124
440,2012-03-16,Spring,1,3,0,Friday,1,Normal(mist or/and cloudy),0.43583299999999997,0.436229,0.842083,0.113192,548,3830,4378,0.12517131110095933,0.8748286888990406
441,2012-03-17,Spring,1,3,0,Saturday,0,Normal(mist or/and cloudy),0.514167,0.505046,0.755833,0.110704,3155,4681,7836,0.40262889229198573,0.5973711077080143
442,2012-03-18,Spring,1,3,0,Sunday,0,Normal(mist or/and cloudy),0.4725,0.46399999999999997,0.81,0.126883,2207,3685,5892,0.3745756958587916,0.6254243041412084
443,2012-03-19,Spring,1,3,0,Monday,1,Good(clear or cloudy),0.545,0.532821,0.72875,0.16231700000000002,982,5171,6153,0.15959694457987975,0.8404030554201203
444,2012-03-20,Spring,1,3,0,Tuesday,1,Good(clear or cloudy),0.560833,0.538533,0.807917,0.121271,1051,5042,6093,0.17249302478253734,0.8275069752174626
445,2012-03-21,Summer,1,3,0,Wednesday,1,Normal(mist or/and cloudy),0.531667,0.513258,0.82125,0.08955830000000001,1122,5108,6230,0.18009630818619582,0.8199036918138042
446,2012-03-22,Summer,1,3,0,Thursday,1,Good(clear or cloudy),0.554167,0.531567,0.83125,0.11756199999999999,1334,5537,6871,0.19414932324261389,0.8058506767573861
447,2012-03-23,Summer,1,3,0,Friday,1,Normal(mist or/and cloudy),0.601667,0.570067,0.694167,0.1163,2469,5893,8362,0.29526429083951206,0.7047357091604879
448,2012-03-24,Summer,1,3,0,Saturday,0,Normal(mist or/and cloudy),0.5025,0.48673299999999997,0.885417,0.19278299999999998,1033,2339,3372,0.30634638196915775,0.6936536180308422
449,2012-03-25,Summer,1,3,0,Sunday,0,Normal(mist or/and cloudy),0.4375,0.437488,0.880833,0.220775,1532,3464,4996,0.3066453162530024,0.6933546837469976
450,2012-03-26,Summer,1,3,0,Monday,1,Good(clear or cloudy),0.445833,0.43875,0.477917,0.386821,795,4763,5558,0.14303706369197552,0.8569629363080244
451,2012-03-27,Summer,1,3,0,Tuesday,1,Good(clear or cloudy),0.323333,0.315654,0.29,0.187192,531,4571,5102,0.10407683261466091,0.8959231673853391
452,2012-03-28,Summer,1,3,0,Wednesday,1,Good(clear or cloudy),0.484167,0.47095,0.48125,0.291671,674,5024,5698,0.11828711828711828,0.8817128817128818
453,2012-03-29,Summer,1,3,0,Thursday,1,Good(clear or cloudy),0.494167,0.482304,0.43916700000000003,0.31965,834,5299,6133,0.13598565139409752,0.8640143486059025
454,2012-03-30,Summer,1,3,0,Friday,1,Normal(mist or/and cloudy),0.37,0.375621,0.580833,0.138067,796,4663,5459,0.14581425169444953,0.8541857483055505
455,2012-03-31,Summer,1,3,0,Saturday,0,Normal(mist or/and cloudy),0.424167,0.42170799999999997,0.738333,0.25061700000000003,2301,3934,6235,0.36904570970328787,0.6309542902967121
456,2012-04-01,Summer,1,4,0,Sunday,0,Normal(mist or/and cloudy),0.425833,0.41728699999999996,0.67625,0.172267,2347,3694,6041,0.3885118357887767,0.6114881642112233
457,2012-04-02,Summer,1,4,0,Monday,1,Good(clear or cloudy),0.433913,0.42751300000000003,0.5043479999999999,0.312139,1208,4728,5936,0.20350404312668463,0.7964959568733153
458,2012-04-03,Summer,1,4,0,Tuesday,1,Good(clear or cloudy),0.466667,0.461483,0.396667,0.100133,1348,5424,6772,0.19905493207324276,0.8009450679267572
459,2012-04-04,Summer,1,4,0,Wednesday,1,Good(clear or cloudy),0.541667,0.53345,0.469583,0.180975,1058,5378,6436,0.16438781852082038,0.8356121814791796
460,2012-04-05,Summer,1,4,0,Thursday,1,Good(clear or cloudy),0.435,0.431163,0.374167,0.219529,1192,5265,6457,0.18460585411181663,0.8153941458881834
461,2012-04-06,Summer,1,4,0,Friday,1,Good(clear or cloudy),0.403333,0.39076700000000003,0.377083,0.300388,1807,4653,6460,0.27972136222910216,0.7202786377708978
462,2012-04-07,Summer,1,4,0,Saturday,0,Good(clear or cloudy),0.4375,0.426129,0.25416700000000003,0.274871,3252,3605,6857,0.47425988041417527,0.5257401195858247
463,2012-04-08,Summer,1,4,0,Sunday,0,Good(clear or cloudy),0.5,0.492425,0.275833,0.232596,2230,2939,5169,0.4314180692590443,0.5685819307409556
464,2012-04-09,Summer,1,4,0,Monday,1,Good(clear or cloudy),0.489167,0.476638,0.3175,0.358196,905,4680,5585,0.162041181736795,0.8379588182632051
465,2012-04-10,Summer,1,4,0,Tuesday,1,Good(clear or cloudy),0.446667,0.436233,0.435,0.249375,819,5099,5918,0.13839134842852316,0.8616086515714768
466,2012-04-11,Summer,1,4,0,Wednesday,1,Good(clear or cloudy),0.348696,0.33727399999999996,0.46956499999999995,0.295274,482,4380,4862,0.09913615795968737,0.9008638420403127
467,2012-04-12,Summer,1,4,0,Thursday,1,Good(clear or cloudy),0.3975,0.387604,0.46625,0.290429,663,4746,5409,0.12257348863006101,0.877426511369939
468,2012-04-13,Summer,1,4,0,Friday,1,Good(clear or cloudy),0.4425,0.43180799999999997,0.408333,0.155471,1252,5146,6398,0.19568615192247577,0.8043138480775243
469,2012-04-14,Summer,1,4,0,Saturday,0,Good(clear or cloudy),0.495,0.487996,0.5029170000000001,0.190917,2795,4665,7460,0.3746648793565684,0.6253351206434317
470,2012-04-15,Summer,1,4,0,Sunday,0,Good(clear or cloudy),0.606667,0.573875,0.507917,0.225129,2846,4286,7132,0.39904655075715084,0.6009534492428491
471,2012-04-16,Summer,1,4,1,Monday,0,Good(clear or cloudy),0.664167,0.614925,0.561667,0.284829,1198,5172,6370,0.1880690737833595,0.8119309262166405
472,2012-04-17,Summer,1,4,0,Tuesday,1,Good(clear or cloudy),0.608333,0.598487,0.390417,0.273629,989,5702,6691,0.14781049170527574,0.8521895082947243
473,2012-04-18,Summer,1,4,0,Wednesday,1,Normal(mist or/and cloudy),0.463333,0.457038,0.569167,0.16791199999999998,347,4020,4367,0.07945958323792077,0.9205404167620792
474,2012-04-19,Summer,1,4,0,Thursday,1,Good(clear or cloudy),0.49833299999999997,0.493046,0.6125,0.0659292,846,5719,6565,0.12886519421172887,0.8711348057882712
475,2012-04-20,Summer,1,4,0,Friday,1,Good(clear or cloudy),0.526667,0.515775,0.694583,0.149871,1340,5950,7290,0.18381344307270234,0.8161865569272977
476,2012-04-21,Summer,1,4,0,Saturday,0,Good(clear or cloudy),0.57,0.542921,0.682917,0.283587,2541,4083,6624,0.3836050724637681,0.6163949275362319
477,2012-04-22,Summer,1,4,0,Sunday,0,"Lightly bad(light snow, rain, thunderstorm)",0.396667,0.389504,0.835417,0.344546,120,907,1027,0.11684518013631938,0.8831548198636806
478,2012-04-23,Summer,1,4,0,Monday,1,Normal(mist or/and cloudy),0.321667,0.301125,0.766667,0.303496,195,3019,3214,0.06067205973864343,0.9393279402613566
479,2012-04-24,Summer,1,4,0,Tuesday,1,Good(clear or cloudy),0.413333,0.405283,0.454167,0.249383,518,5115,5633,0.09195810402982425,0.9080418959701757
480,2012-04-25,Summer,1,4,0,Wednesday,1,Good(clear or cloudy),0.476667,0.470317,0.427917,0.11879200000000001,655,5541,6196,0.10571336346029697,0.8942866365397031
481,2012-04-26,Summer,1,4,0,Thursday,1,Normal(mist or/and cloudy),0.49833299999999997,0.483583,0.756667,0.176625,475,4551,5026,0.09450855551134103,0.9054914444886589
482,2012-04-27,Summer,1,4,0,Friday,1,Good(clear or cloudy),0.4575,0.452637,0.400833,0.34763299999999997,1014,5219,6233,0.16268249639018129,0.8373175036098187
483,2012-04-28,Summer,1,4,0,Saturday,0,Normal(mist or/and cloudy),0.37666700000000003,0.377504,0.489583,0.129975,1120,3100,4220,0.26540284360189575,0.7345971563981043
