Date,Season,Year,Month,Hour,Holiday,Week_day,Working_day,Weather,Temperature,FeelTemp,Humidity,Wind_speed,Casual_users,Registered_users,Total_users,Casual_ratio,Registered_ratio
2012-02-10,Spring,1,2,6,0,Friday,1,Good(clear or cloudy),0.2,0.19699999999999998,0.59,0.19399999999999998,3,61,64,0.046875,0.953125
2012-02-10,Spring,1,2,7,0,Friday,1,Good(clear or cloudy),0.2,0.2121,0.59,0.1642,5,225,230,0.021739130434782608,0.9782608695652174
2012-02-10,Spring,1,2,8,0,Friday,1,Good(clear or cloudy),0.2,0.2121,0.59,0.1642,1,447,448,0.002232142857142857,0.9977678571428571
2012-02-10,Spring,1,2,9,0,Friday,1,Good(clear or cloudy),0.22,0.2273,0.55,0.1642,10,265,275,0.03636363636363636,0.9636363636363636
2012-02-10,Spring,1,2,10,0,Friday,1,Normal(mist or/and cloudy),0.26,0.2727,0.48,0.1343,5,119,124,0.04032258064516129,0.9596774193548387
2012-02-10,Spring,1,2,11,0,Friday,1,Normal(mist or/and cloudy),0.28,0.2879,0.45,0.1045,19,134,153,0.12418300653594772,0.8758169934640523
2012-02-10,Spring,1,2,12,0,Friday,1,Normal(mist or/and cloudy),0.3,0.303,0.42,0.1343,8,168,176,0.045454545454545456,0.9545454545454546
2012-02-10,Spring,1,2,13,0,Friday,1,Normal(mist or/and cloudy),0.3,0.3182,0.42,0.0896,22,170,192,0.11458333333333333,0.8854166666666666
2012-02-10,Spring,1,2,14,0,Friday,1,Normal(mist or/and cloudy),0.32,0.3333,0.39,0.0896,8,138,146,0.0547945205479452,0.9452054794520548
2012-02-10,Spring,1,2,15,0,Friday,1,Normal(mist or/and cloudy),0.32,0.3333,0.45,0.1343,27,164,191,0.14136125654450263,0.8586387434554974
2012-02-10,Spring,1,2,16,0,Friday,1,Normal(mist or/and cloudy),0.34,0.3182,0.42,0.2537,28,240,268,0.1044776119402985,0.8955223880597015
2012-02-10,Spring,1,2,17,0,Friday,1,Normal(mist or/and cloudy),0.34,0.3333,0.42,0.19399999999999998,15,381,396,0.03787878787878788,0.9621212121212122
2012-02-10,Spring,1,2,18,0,Friday,1,"Lightly bad(light snow, rain, thunderstorm)",0.3,0.303,0.61,0.1343,14,345,359,0.03899721448467967,0.9610027855153204
2012-02-10,Spring,1,2,19,0,Friday,1,Normal(mist or/and cloudy),0.32,0.3485,0.57,0.0,16,246,262,0.061068702290076333,0.9389312977099237
2012-02-10,Spring,1,2,20,0,Friday,1,Normal(mist or/and cloudy),0.32,0.3485,0.57,0.0,7,144,151,0.046357615894039736,0.9536423841059603
2012-02-10,Spring,1,2,21,0,Friday,1,Normal(mist or/and cloudy),0.32,0.3333,0.66,0.0896,14,108,122,0.11475409836065574,0.8852459016393442
2012-02-10,Spring,1,2,22,0,Friday,1,Normal(mist or/and cloudy),0.32,0.3485,0.66,0.0,11,102,113,0.09734513274336283,0.9026548672566371
2012-02-10,Spring,1,2,23,0,Friday,1,Normal(mist or/and cloudy),0.3,0.3182,0.7,0.0896,1,64,65,0.015384615384615385,0.9846153846153847
2012-02-11,Spring,1,2,0,0,Saturday,0,Normal(mist or/and cloudy),0.3,0.303,0.7,0.1343,3,50,53,0.05660377358490566,0.9433962264150944
2012-02-11,Spring,1,2,1,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.28,0.2879,0.81,0.1343,2,43,45,0.044444444444444446,0.9555555555555556
2012-02-11,Spring,1,2,2,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.26,0.2576,0.81,0.19399999999999998,2,24,26,0.07692307692307693,0.9230769230769231
2012-02-11,Spring,1,2,3,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.24,0.2273,0.87,0.2239,0,9,9,0.0,1.0
2012-02-11,Spring,1,2,4,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.24,0.2273,0.87,0.2239,0,4,4,0.0,1.0
2012-02-11,Spring,1,2,5,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.2273,0.93,0.1642,0,2,2,0.0,1.0
2012-02-11,Spring,1,2,6,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.2273,0.93,0.1343,1,8,9,0.1111111111111111,0.8888888888888888
2012-02-11,Spring,1,2,7,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.2273,0.93,0.1343,0,19,19,0.0,1.0
2012-02-11,Spring,1,2,8,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.2273,0.93,0.1343,1,77,78,0.01282051282051282,0.9871794871794872
2012-02-11,Spring,1,2,9,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.2424,0.93,0.1045,5,85,90,0.05555555555555555,0.9444444444444444
2012-02-11,Spring,1,2,10,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.2424,0.93,0.1045,23,143,166,0.13855421686746988,0.8614457831325302
2012-02-11,Spring,1,2,11,0,Saturday,0,Normal(mist or/and cloudy),0.24,0.2576,0.81,0.1045,26,157,183,0.14207650273224043,0.8579234972677595
2012-02-11,Spring,1,2,12,0,Saturday,0,Normal(mist or/and cloudy),0.26,0.2576,0.81,0.1642,25,196,221,0.11312217194570136,0.8868778280542986
2012-02-11,Spring,1,2,13,0,Saturday,0,Normal(mist or/and cloudy),0.26,0.2424,0.81,0.2836,18,217,235,0.07659574468085106,0.9234042553191489
2012-02-11,Spring,1,2,14,0,Saturday,0,Normal(mist or/and cloudy),0.26,0.2424,0.81,0.2537,38,205,243,0.15637860082304528,0.8436213991769548
2012-02-11,Spring,1,2,15,0,Saturday,0,Normal(mist or/and cloudy),0.3,0.2727,0.61,0.2985,12,112,124,0.0967741935483871,0.9032258064516129
2012-02-11,Spring,1,2,16,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.19699999999999998,0.75,0.4179,12,134,146,0.0821917808219178,0.9178082191780822
2012-02-11,Spring,1,2,17,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.22,0.1818,0.69,0.4627,13,131,144,0.09027777777777778,0.9097222222222222
2012-02-11,Spring,1,2,18,0,Saturday,0,Normal(mist or/and cloudy),0.22,0.1818,0.47,0.6567,3,105,108,0.027777777777777776,0.9722222222222222
2012-02-11,Spring,1,2,19,0,Saturday,0,Normal(mist or/and cloudy),0.2,0.1515,0.4,0.5522,2,85,87,0.022988505747126436,0.9770114942528736
2012-02-11,Spring,1,2,20,0,Saturday,0,Normal(mist or/and cloudy),0.16,0.1212,0.43,0.5522,1,62,63,0.015873015873015872,0.9841269841269841
2012-02-11,Spring,1,2,21,0,Saturday,0,Good(clear or cloudy),0.14,0.0758,0.43,0.6418,5,43,48,0.10416666666666667,0.8958333333333334
2012-02-11,Spring,1,2,22,0,Saturday,0,Normal(mist or/and cloudy),0.14,0.1061,0.39,0.3881,0,46,46,0.0,1.0
2012-02-11,Spring,1,2,23,0,Saturday,0,"Lightly bad(light snow, rain, thunderstorm)",0.12,0.0758,0.5,0.4925,0,20,20,0.0,1.0
2012-02-12,Spring,1,2,0,0,Sunday,0,"Lightly bad(light snow, rain, thunderstorm)",0.1,0.0758,0.68,0.3881,0,21,21,0.0,1.0
2012-02-12,Spring,1,2,1,0,Sunday,0,"Lightly bad(light snow, rain, thunderstorm)",0.08,0.0455,0.79,0.4627,0,24,24,0.0,1.0
2012-02-12,Spring,1,2,2,0,Sunday,0,Normal(mist or/and cloudy),0.1,0.0606,0.58,0.5821,1,26,27,0.037037037037037035,0.9629629629629629
2012-02-12,Spring,1,2,3,0,Sunday,0,Normal(mist or/and cloudy),0.1,0.0455,0.46,0.6866,0,14,14,0.0,1.0
2012-02-12,Spring,1,2,4,0,Sunday,0,Normal(mist or/and cloudy),0.1,0.0455,0.46,0.7164,0,1,1,0.0,1.0
2012-02-12,Spring,1,2,5,0,Sunday,0,Good(clear or cloudy),0.1,0.0758,0.49,0.3881,0,3,3,0.0,1.0
2012-02-12,Spring,1,2,6,0,Sunday,0,Good(clear or cloudy),0.1,0.0758,0.49,0.3881,0,2,2,0.0,1.0
2012-02-12,Spring,1,2,7,0,Sunday,0,Good(clear or cloudy),0.08,0.0909,0.53,0.19399999999999998,0,18,18,0.0,1.0
2012-02-12,Spring,1,2,8,0,Sunday,0,Good(clear or cloudy),0.08,0.0758,0.53,0.2537,0,26,26,0.0,1.0
2012-02-12,Spring,1,2,9,0,Sunday,0,Good(clear or cloudy),0.1,0.0909,0.49,0.2985,3,60,63,0.047619047619047616,0.9523809523809523
2012-02-12,Spring,1,2,10,0,Sunday,0,Good(clear or cloudy),0.12,0.1061,0.42,0.3582,8,83,91,0.08791208791208792,0.9120879120879121
2012-02-12,Spring,1,2,11,0,Sunday,0,Good(clear or cloudy),0.12,0.1061,0.42,0.2985,3,121,124,0.024193548387096774,0.9758064516129032
2012-02-12,Spring,1,2,12,0,Sunday,0,Good(clear or cloudy),0.14,0.0758,0.39,0.6418,7,133,140,0.05,0.95
2012-02-12,Spring,1,2,13,0,Sunday,0,Good(clear or cloudy),0.16,0.1212,0.4,0.4478,10,128,138,0.07246376811594203,0.927536231884058
2012-02-12,Spring,1,2,14,0,Sunday,0,Good(clear or cloudy),0.16,0.1212,0.4,0.5224,9,102,111,0.08108108108108109,0.918918918918919
2012-02-12,Spring,1,2,15,0,Sunday,0,Good(clear or cloudy),0.16,0.1212,0.4,0.5522,5,150,155,0.03225806451612903,0.967741935483871
2012-02-12,Spring,1,2,16,0,Sunday,0,Good(clear or cloudy),0.2,0.1667,0.34,0.4627,16,148,164,0.0975609756097561,0.9024390243902439
2012-02-12,Spring,1,2,17,0,Sunday,0,Good(clear or cloudy),0.18,0.1515,0.37,0.4179,4,83,87,0.04597701149425287,0.9540229885057471
2012-02-12,Spring,1,2,18,0,Sunday,0,Good(clear or cloudy),0.16,0.1212,0.4,0.4627,4,92,96,0.041666666666666664,0.9583333333333334
2012-02-12,Spring,1,2,19,0,Sunday,0,Good(clear or cloudy),0.16,0.1364,0.4,0.2836,2,78,80,0.025,0.975
2012-02-12,Spring,1,2,20,0,Sunday,0,Good(clear or cloudy),0.14,0.1212,0.42,0.3284,1,56,57,0.017543859649122806,0.9824561403508771
2012-02-12,Spring,1,2,21,0,Sunday,0,Good(clear or cloudy),0.14,0.1212,0.43,0.2985,0,36,36,0.0,1.0
2012-02-12,Spring,1,2,22,0,Sunday,0,Good(clear or cloudy),0.14,0.1515,0.43,0.1642,0,28,28,0.0,1.0
2012-02-12,Spring,1,2,23,0,Sunday,0,Good(clear or cloudy),0.14,0.1364,0.43,0.2239,0,23,23,0.0,1.0
2012-02-13,Spring,1,2,0,0,Monday,1,Good(clear or cloudy),0.14,0.1364,0.46,0.2239,0,9,9,0.0,1.0
2012-02-13,Spring,1,2,1,0,Monday,1,Good(clear or cloudy),0.12,0.1212,0.5,0.2239,0,6,6,0.0,1.0
2012-02-13,Spring,1,2,2,0,Monday,1,Good(clear or cloudy),0.14,0.1364,0.46,0.19399999999999998,0,4,4,0.0,1.0
2012-02-13,Spring,1,2,3,0,Monday,1,Good(clear or cloudy),0.12,0.1515,0.54,0.1045,0,1,1,0.0,1.0
2012-02-13,Spring,1,2,4,0,Monday,1,Good(clear or cloudy),0.12,0.1667,0.54,0.0896,0,2,2,0.0,1.0
2012-02-13,Spring,1,2,5,0,Monday,1,Good(clear or cloudy),0.1,0.1212,0.58,0.1343,0,17,17,0.0,1.0
2012-02-13,Spring,1,2,6,0,Monday,1,Good(clear or cloudy),0.1,0.1061,0.54,0.2239,1,71,72,0.013888888888888888,0.9861111111111112
2012-02-13,Spring,1,2,7,0,Monday,1,Good(clear or cloudy),0.1,0.1061,0.54,0.19399999999999998,1,194,195,0.005128205128205128,0.9948717948717949
2012-02-13,Spring,1,2,8,0,Monday,1,Good(clear or cloudy),0.1,0.1212,0.54,0.1343,4,413,417,0.009592326139088728,0.9904076738609112
2012-02-13,Spring,1,2,9,0,Monday,1,Good(clear or cloudy),0.12,0.1364,0.5,0.19399999999999998,7,198,205,0.03414634146341464,0.9658536585365853
2012-02-13,Spring,1,2,10,0,Monday,1,Good(clear or cloudy),0.14,0.1515,0.5,0.1343,1,70,71,0.014084507042253521,0.9859154929577465
2012-02-13,Spring,1,2,11,0,Monday,1,Good(clear or cloudy),0.22,0.2273,0.37,0.19399999999999998,5,85,90,0.05555555555555555,0.9444444444444444
2012-02-13,Spring,1,2,12,0,Monday,1,Good(clear or cloudy),0.28,0.2576,0.28,0.3284,7,111,118,0.059322033898305086,0.940677966101695
2012-02-13,Spring,1,2,13,0,Monday,1,Good(clear or cloudy),0.32,0.303,0.22,0.2239,11,129,140,0.07857142857142857,0.9214285714285714
2012-02-13,Spring,1,2,14,0,Monday,1,Good(clear or cloudy),0.34,0.3485,0.23,0.1045,10,125,135,0.07407407407407407,0.9259259259259259
2012-02-13,Spring,1,2,15,0,Monday,1,Good(clear or cloudy),0.36,0.3485,0.27,0.1343,10,145,155,0.06451612903225806,0.9354838709677419
2012-02-13,Spring,1,2,16,0,Monday,1,Good(clear or cloudy),0.36,0.3485,0.23,0.19399999999999998,5,206,211,0.023696682464454975,0.976303317535545
2012-02-13,Spring,1,2,17,0,Monday,1,Good(clear or cloudy),0.36,0.3485,0.23,0.19399999999999998,8,399,407,0.019656019656019656,0.9803439803439803
2012-02-13,Spring,1,2,18,0,Monday,1,Good(clear or cloudy),0.34,0.3182,0.25,0.2537,6,399,405,0.014814814814814815,0.9851851851851852
2012-02-13,Spring,1,2,19,0,Monday,1,Good(clear or cloudy),0.34,0.3333,0.25,0.1343,7,256,263,0.026615969581749048,0.973384030418251
2012-02-13,Spring,1,2,20,0,Monday,1,Good(clear or cloudy),0.3,0.303,0.42,0.1642,4,210,214,0.018691588785046728,0.9813084112149533
2012-02-13,Spring,1,2,21,0,Monday,1,Good(clear or cloudy),0.28,0.2879,0.45,0.1343,2,145,147,0.013605442176870748,0.9863945578231292
2012-02-13,Spring,1,2,22,0,Monday,1,Good(clear or cloudy),0.26,0.2727,0.56,0.1045,3,99,102,0.029411764705882353,0.9705882352941176
2012-02-13,Spring,1,2,23,0,Monday,1,Good(clear or cloudy),0.28,0.3182,0.41,0.0,2,34,36,0.05555555555555555,0.9444444444444444
2012-02-14,Spring,1,2,0,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.303,0.6,0.0,0,14,14,0.0,1.0
2012-02-14,Spring,1,2,1,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.303,0.56,0.0,0,6,6,0.0,1.0
2012-02-14,Spring,1,2,2,0,Tuesday,1,Normal(mist or/and cloudy),0.28,0.3182,0.41,0.0,0,3,3,0.0,1.0
2012-02-14,Spring,1,2,3,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.303,0.52,0.0,0,3,3,0.0,1.0
2012-02-14,Spring,1,2,4,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.2727,0.65,0.1045,0,2,2,0.0,1.0
2012-02-14,Spring,1,2,5,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.2727,0.65,0.1045,2,20,22,0.09090909090909091,0.9090909090909091
2012-02-14,Spring,1,2,6,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.303,0.56,0.0,1,89,90,0.011111111111111112,0.9888888888888889
2012-02-14,Spring,1,2,7,0,Tuesday,1,Normal(mist or/and cloudy),0.24,0.2576,0.6,0.0896,4,276,280,0.014285714285714285,0.9857142857142858
2012-02-14,Spring,1,2,8,0,Tuesday,1,Normal(mist or/and cloudy),0.24,0.2879,0.7,0.0,3,510,513,0.005847953216374269,0.9941520467836257
2012-02-14,Spring,1,2,9,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.2879,0.56,0.0896,6,256,262,0.022900763358778626,0.9770992366412213
2012-02-14,Spring,1,2,10,0,Tuesday,1,Normal(mist or/and cloudy),0.26,0.2727,0.6,0.1343,8,90,98,0.08163265306122448,0.9183673469387755
2012-02-14,Spring,1,2,11,0,Tuesday,1,Normal(mist or/and cloudy),0.3,0.303,0.45,0.1642,5,107,112,0.044642857142857144,0.9553571428571429
2012-02-14,Spring,1,2,12,0,Tuesday,1,Normal(mist or/and cloudy),0.3,0.2879,0.52,0.2239,10,162,172,0.05813953488372093,0.9418604651162791
2012-02-14,Spring,1,2,13,0,Tuesday,1,Normal(mist or/and cloudy),0.36,0.3333,0.4,0.2537,6,167,173,0.03468208092485549,0.9653179190751445
2012-02-14,Spring,1,2,14,0,Tuesday,1,Good(clear or cloudy),0.4,0.4091,0.4,0.2239,13,111,124,0.10483870967741936,0.8951612903225806
2012-02-14,Spring,1,2,15,0,Tuesday,1,Normal(mist or/and cloudy),0.42,0.4242,0.38,0.4478,7,138,145,0.04827586206896552,0.9517241379310345
2012-02-14,Spring,1,2,16,0,Tuesday,1,Good(clear or cloudy),0.42,0.4242,0.35,0.2985,15,251,266,0.05639097744360902,0.943609022556391
2012-02-14,Spring,1,2,17,0,Tuesday,1,Good(clear or cloudy),0.42,0.4242,0.38,0.3582,19,504,523,0.036328871892925434,0.9636711281070746
2012-02-14,Spring,1,2,18,0,Tuesday,1,Normal(mist or/and cloudy),0.38,0.3939,0.46,0.2985,8,398,406,0.019704433497536946,0.9802955665024631
2012-02-14,Spring,1,2,19,0,Tuesday,1,Normal(mist or/and cloudy),0.36,0.3485,0.5,0.1642,11,270,281,0.03914590747330961,0.9608540925266904
2012-02-14,Spring,1,2,20,0,Tuesday,1,Normal(mist or/and cloudy),0.38,0.3939,0.46,0.1343,6,178,184,0.03260869565217391,0.967391304347826
2012-02-14,Spring,1,2,21,0,Tuesday,1,Normal(mist or/and cloudy),0.36,0.3636,0.5,0.1045,4,105,109,0.03669724770642202,0.963302752293578
2012-02-14,Spring,1,2,22,0,Tuesday,1,Normal(mist or/and cloudy),0.36,0.3636,0.5,0.1045,5,72,77,0.06493506493506493,0.935064935064935
2012-02-14,Spring,1,2,23,0,Tuesday,1,Normal(mist or/and cloudy),0.36,0.3636,0.5,0.0896,2,55,57,0.03508771929824561,0.9649122807017544
2012-02-15,Spring,1,2,0,0,Wednesday,1,Good(clear or cloudy),0.32,0.3485,0.57,0.0,0,22,22,0.0,1.0
2012-02-15,Spring,1,2,1,0,Wednesday,1,Good(clear or cloudy),0.34,0.3636,0.53,0.0,0,5,5,0.0,1.0
2012-02-15,Spring,1,2,2,0,Wednesday,1,Good(clear or cloudy),0.3,0.3333,0.61,0.0,0,4,4,0.0,1.0
2012-02-15,Spring,1,2,3,0,Wednesday,1,Good(clear or cloudy),0.28,0.3182,0.75,0.0,0,3,3,0.0,1.0
2012-02-15,Spring,1,2,4,0,Wednesday,1,Good(clear or cloudy),0.28,0.2879,0.7,0.1045,0,1,1,0.0,1.0
2012-02-15,Spring,1,2,5,0,Wednesday,1,Good(clear or cloudy),0.28,0.2879,0.7,0.1045,0,25,25,0.0,1.0
2012-02-15,Spring,1,2,6,0,Wednesday,1,Good(clear or cloudy),0.3,0.303,0.61,0.1343,3,92,95,0.031578947368421054,0.968421052631579
2012-02-15,Spring,1,2,7,0,Wednesday,1,Normal(mist or/and cloudy),0.3,0.2879,0.65,0.19399999999999998,3,318,321,0.009345794392523364,0.9906542056074766
2012-02-15,Spring,1,2,8,0,Wednesday,1,Good(clear or cloudy),0.32,0.2879,0.61,0.3582,7,508,515,0.013592233009708738,0.9864077669902913
2012-02-15,Spring,1,2,9,0,Wednesday,1,Good(clear or cloudy),0.32,0.303,0.61,0.3284,5,226,231,0.021645021645021644,0.9783549783549783
2012-02-15,Spring,1,2,10,0,Wednesday,1,Good(clear or cloudy),0.34,0.303,0.57,0.2985,12,108,120,0.1,0.9
2012-02-15,Spring,1,2,11,0,Wednesday,1,Good(clear or cloudy),0.36,0.3333,0.53,0.2836,13,125,138,0.09420289855072464,0.9057971014492754
2012-02-15,Spring,1,2,12,0,Wednesday,1,Good(clear or cloudy),0.38,0.3939,0.46,0.3881,11,152,163,0.06748466257668712,0.9325153374233128
2012-02-15,Spring,1,2,13,0,Wednesday,1,Good(clear or cloudy),0.4,0.4091,0.43,0.2836,11,159,170,0.06470588235294118,0.9352941176470588
2012-02-15,Spring,1,2,14,0,Wednesday,1,Good(clear or cloudy),0.42,0.4242,0.41,0.3582,6,128,134,0.04477611940298507,0.9552238805970149
2012-02-15,Spring,1,2,15,0,Wednesday,1,Good(clear or cloudy),0.42,0.4242,0.41,0.2239,7,164,171,0.04093567251461988,0.9590643274853801
2012-02-15,Spring,1,2,16,0,Wednesday,1,Good(clear or cloudy),0.42,0.4242,0.38,0.19399999999999998,9,222,231,0.03896103896103896,0.961038961038961
2012-02-15,Spring,1,2,17,0,Wednesday,1,Good(clear or cloudy),0.42,0.4242,0.38,0.19399999999999998,17,470,487,0.03490759753593429,0.9650924024640657
2012-02-15,Spring,1,2,18,0,Wednesday,1,Good(clear or cloudy),0.4,0.4091,0.4,0.2239,9,459,468,0.019230769230769232,0.9807692307692307
2012-02-15,Spring,1,2,19,0,Wednesday,1,Good(clear or cloudy),0.38,0.3939,0.43,0.1642,9,302,311,0.028938906752411574,0.9710610932475884
2012-02-15,Spring,1,2,20,0,Wednesday,1,Good(clear or cloudy),0.36,0.3485,0.46,0.1642,4,207,211,0.018957345971563982,0.981042654028436
2012-02-15,Spring,1,2,21,0,Wednesday,1,Good(clear or cloudy),0.34,0.3333,0.53,0.1642,8,170,178,0.0449438202247191,0.9550561797752809
2012-02-15,Spring,1,2,22,0,Wednesday,1,Good(clear or cloudy),0.34,0.3485,0.49,0.1045,3,104,107,0.028037383177570093,0.9719626168224299
2012-02-15,Spring,1,2,23,0,Wednesday,1,Good(clear or cloudy),0.34,0.3485,0.53,0.0896,4,54,58,0.06896551724137931,0.9310344827586207
2012-02-16,Spring,1,2,0,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.303,0.7,0.1343,1,22,23,0.043478260869565216,0.9565217391304348
2012-02-16,Spring,1,2,1,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.3333,0.7,0.0,0,5,5,0.0,1.0
2012-02-16,Spring,1,2,2,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.3182,0.7,0.0896,1,6,7,0.14285714285714285,0.8571428571428571
2012-02-16,Spring,1,2,3,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.3333,0.61,0.0,0,1,1,0.0,1.0
2012-02-16,Spring,1,2,4,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.3,0.3182,0.7,0.0896,0,3,3,0.0,1.0
2012-02-16,Spring,1,2,5,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.3333,0.7,0.0,0,20,20,0.0,1.0
2012-02-16,Spring,1,2,6,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.3182,0.7,0.0896,4,83,87,0.04597701149425287,0.9540229885057471
2012-02-16,Spring,1,2,7,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.303,0.7,0.1343,3,285,288,0.010416666666666666,0.9895833333333334
2012-02-16,Spring,1,2,8,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.3182,0.7,0.0896,9,489,498,0.018072289156626505,0.9819277108433735
2012-02-16,Spring,1,2,9,0,Thursday,1,Normal(mist or/and cloudy),0.3,0.303,0.7,0.1642,3,199,202,0.01485148514851485,0.9851485148514851
2012-02-16,Spring,1,2,10,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.32,0.3333,0.7,0.1343,2,42,44,0.045454545454545456,0.9545454545454546
2012-02-16,Spring,1,2,11,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.32,0.3333,0.7,0.1045,2,69,71,0.028169014084507043,0.971830985915493
2012-02-16,Spring,1,2,12,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.32,0.3333,0.76,0.0896,1,44,45,0.022222222222222223,0.9777777777777777
2012-02-16,Spring,1,2,13,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.34,0.3182,0.71,0.2537,2,62,64,0.03125,0.96875
2012-02-16,Spring,1,2,14,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.32,0.3182,0.81,0.19399999999999998,1,30,31,0.03225806451612903,0.967741935483871
2012-02-16,Spring,1,2,15,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.34,0.3636,0.76,0.0,3,50,53,0.05660377358490566,0.9433962264150944
2012-02-16,Spring,1,2,16,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.34,0.3636,0.81,0.0,8,110,118,0.06779661016949153,0.9322033898305084
2012-02-16,Spring,1,2,17,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.34,0.3636,0.87,0.0,8,281,289,0.02768166089965398,0.972318339100346
2012-02-16,Spring,1,2,18,0,Thursday,1,"Lightly bad(light snow, rain, thunderstorm)",0.34,0.3333,0.87,0.1343,8,345,353,0.0226628895184136,0.9773371104815864
2012-02-16,Spring,1,2,19,0,Thursday,1,Normal(mist or/and cloudy),0.32,0.3182,0.87,0.1642,4,254,258,0.015503875968992248,0.9844961240310077
2012-02-16,Spring,1,2,20,0,Thursday,1,Normal(mist or/and cloudy),0.32,0.3333,0.87,0.1343,5,211,216,0.023148148148148147,0.9768518518518519
2012-02-16,Spring,1,2,21,0,Thursday,1,Normal(mist or/and cloudy),0.34,0.3485,0.81,0.1045,3,142,145,0.020689655172413793,0.9793103448275862
2012-02-16,Spring,1,2,22,0,Thursday,1,Normal(mist or/and cloudy),0.32,0.3485,0.81,0.0,3,108,111,0.02702702702702703,0.972972972972973
2012-02-16,Spring,1,2,23,0,Thursday,1,Good(clear or cloudy),0.32,0.3333,0.81,0.0896,3,70,73,0.0410958904109589,0.958904109589041
2012-02-17,Spring,1,2,0,0,Friday,1,Normal(mist or/and cloudy),0.3,0.3333,0.87,0.0,2,32,34,0.058823529411764705,0.9411764705882353
2012-02-17,Spring,1,2,1,0,Friday,1,Normal(mist or/and cloudy),0.3,0.3333,0.93,0.0,2,16,18,0.1111111111111111,0.8888888888888888
2012-02-17,Spring,1,2,2,0,Friday,1,Normal(mist or/and cloudy),0.3,0.3182,0.93,0.1045,1,11,12,0.08333333333333333,0.9166666666666666
2012-02-17,Spring,1,2,3,0,Friday,1,Normal(mist or/and cloudy),0.28,0.2879,0.93,0.1045,0,1,1,0.0,1.0
2012-02-17,Spring,1,2,4,0,Friday,1,Normal(mist or/and cloudy),0.28,0.2727,0.93,0.19399999999999998,0,1,1,0.0,1.0
2012-02-17,Spring,1,2,5,0,Friday,1,Normal(mist or/and cloudy),0.28,0.2727,0.93,0.1642,0,16,16,0.0,1.0
2012-02-17,Spring,1,2,6,0,Friday,1,Normal(mist or/and cloudy),0.28,0.2879,0.96,0.1343,1,70,71,0.014084507042253521,0.9859154929577465
2012-02-17,Spring,1,2,7,0,Friday,1,Normal(mist or/and cloudy),0.28,0.2879,0.93,0.1045,4,222,226,0.017699115044247787,0.9823008849557522
2012-02-17,Spring,1,2,8,0,Friday,1,Normal(mist or/and cloudy),0.26,0.303,1.0,0.0,4,516,520,0.007692307692307693,0.9923076923076923
2012-02-17,Spring,1,2,9,0,Friday,1,Normal(mist or/and cloudy),0.26,0.303,1.0,0.0,8,275,283,0.028268551236749116,0.9717314487632509
2012-02-17,Spring,1,2,10,0,Friday,1,Good(clear or cloudy),0.34,0.3182,0.71,0.2836,13,103,116,0.11206896551724138,0.8879310344827587
2012-02-17,Spring,1,2,11,0,Friday,1,Good(clear or cloudy),0.36,0.3333,0.62,0.4179,9,133,142,0.06338028169014084,0.9366197183098591
2012-02-17,Spring,1,2,12,0,Friday,1,Good(clear or cloudy),0.38,0.3939,0.46,0.3881,21,177,198,0.10606060606060606,0.8939393939393939
